"_id","Codi INE","Nom del municipi","Nom curt del municipi","Article del municipi","Nom del municipi transliterat","Nom curt transliterat","Centre municipal","Codi de comarca","Nom de la comarca","Codi de la província","Nom de la província","Adreça completa","Adreça","Codi postal","Localització","Telèfon de contacte","Fax","Correu de contacte","Web","NIF","Escut del municipi","Bandera del municipi","Vista del municipi","Codi INE 6","Nom del recurs a la DBPedia","Nombre d'habitants","Extensió","Altitud","_lastChange"
"555c579ecf83d3d61744affa","08168","Pontons","Pontons","","pontons","pontons","41.4102426,1.5105262517195228","3","Alt Penedès","8","Barcelona","Pl. Vila, 1, 08738 Pontons","Pl. Vila, 1","08738","41.4102426,1.5105262517195228","938987056","938987000","pontons@diba.cat","https://www.pontons.org","P0816700I","https://media.diba.cat/diba/municipis/img/escuts/ec08168.png","https://media.diba.cat/diba/municipis/img/banderes/bn08168.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08168.jpg","081688","Pontons","523","25.86","632","2022-01-24 15:31:56"
"555c579ecf83d3d61744aff5","08162","Els Hostalets de Pierola","Hostalets de Pierola","Els","els_hostalets_de_pierola","hostalets_de_pierola","41.5347031,1.7672479","6","Anoia","8","Barcelona","Pl. De Cal Figueres, 1 , 08781 Hostalets de Pierola","Pl. De Cal Figueres, 1","08781","41.5347031,1.7672479","937712112","937712398","ajuntament@elshostaletsdepierola.cat","https://www.elshostaletsdepierola.cat","P0816100B","https://media.diba.cat/diba/municipis/img/escuts/ec08162.png","https://media.diba.cat/diba/municipis/img/banderes/bn08162.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08162.jpg","081629","Els_Hostalets_de_Pierola","3064","33.33","474","2022-01-24 15:31:56"
"555c579ecf83d3d61744afce","08288","Torrelles de Foix","Torrelles de Foix","","torrelles_de_foix","torrelles_de_foix","41.387394,1.5724123","3","Alt Penedès","8","Barcelona","Pl. Lluís Companys, 1, 08737 Torrelles de Foix","Pl. Lluís Companys, 1","08737","41.387394,1.5724123","938971001","938972125","torrellesf@diba.cat","https://www.torrellesdefoix.cat","P0828800C","https://media.diba.cat/diba/municipis/img/escuts/ec08288.png","https://media.diba.cat/diba/municipis/img/banderes/bn08288.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08288.jpg","082883","Torrelles_de_Foix","2479","36.8","367","2022-01-24 15:31:56"
"555c579ecf83d3d61744affc","08171","Prats de Lluçanès","Prats de Lluçanès","","prats_de_llucanes","prats_de_llucanes","42.0088886,2.0306807","24","Osona","8","Barcelona","Passeig del Lluçanès, s/n Edifici Cal Bach, 08513 Prats de Lluçanès","Passeig del Lluçanès, s/n Edifici Cal Bach","08513","42.0088886,2.0306807","938560100","938508070","ajuntament@pratsdellucanes.cat","https://www.pratsdellucanes.cat","P0817000C","https://media.diba.cat/diba/municipis/img/escuts/ec08171.png","https://media.diba.cat/diba/municipis/img/banderes/bn08171.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08171.jpg","081712","Prats_de_Lluçanès","2634","13.29","707","2022-01-24 15:31:56"
"555c579ecf83d3d61744afeb","08148","Olivella","Olivella","","olivella","olivella","41.3103129,1.8114946","17","Garraf","8","Barcelona","Pl. Major, s/n, 08818 Olivella","Pl. Major, s/n","08818","41.3103129,1.8114946","938968000","938968042","olivella@diba.cat","https://www.olivella.cat","P0814700A","https://media.diba.cat/diba/municipis/img/escuts/ec08148.png","https://media.diba.cat/diba/municipis/img/banderes/bn08148.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08148.jpg","081483","Olivella","4127","38.76","211","2022-01-24 15:31:56"
"555c579ecf83d3d61744afe0","08063","Castellolí","Castellolí","","castelloli","castelloli","41.5964332,1.6961995","6","Anoia","8","Barcelona","Avinguda de la Unió, 60, 08719 Castellolí","Avinguda de la Unió, 60","08719","41.5964332,1.6961995","938084000","938083111","castelloli@diba.cat","https://www.castelloli.cat","P0806200B","https://media.diba.cat/diba/municipis/img/escuts/ec08063.png","https://media.diba.cat/diba/municipis/img/banderes/bn08063.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08063.jpg","080636","Castellolí","653","25.25","415","2022-01-24 15:31:56"
"555c579ecf83d3d61744b00e","08196","Sant Andreu de la Barca","Sant Andreu de la Barca","","sant_andreu_de_la_barca","sant_andreu_de_la_barca","41.4518183,1.972476","11","Baix Llobregat","8","Barcelona","Plaça de l\'Ajuntament, 1, 08740 Sant Andreu de la Barca","Plaça de l\'Ajuntament, 1","08740","41.4518183,1.972476","936356400","936356413","ajuntament@sabarca.cat","https://www.sabarca.cat","P0819500J","https://media.diba.cat/diba/municipis/img/escuts/ec08196.png","https://media.diba.cat/diba/municipis/img/banderes/bn08196.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08196.jpg","081960","Sant_Andreu_de_la_Barca","27175","5.52","42","2022-01-24 15:31:56"
"555c579ecf83d3d61744afe9","08144","Olvan","Olvan","","olvan","olvan","42.04757185,1.9017003470331617","14","Berguedà","8","Barcelona","Pl. Ajuntament, s/n, 08611 Olvan","Pl. Ajuntament, s/n","08611","42.0569068,1.9067919","938250013","938228685","olvan@diba.cat","https://www.olvan.cat","P0814300J","https://media.diba.cat/diba/municipis/img/escuts/ec08144.png","https://media.diba.cat/diba/municipis/img/banderes/bn08144.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08144.jpg","081445","Olvan","874","35.6","553","2022-01-24 15:31:56"
"555c579ecf83d3d61744b013","08205","Sant Cugat del Vallès","Sant Cugat del Vallès","","sant_cugat_del_valles","sant_cugat_del_valles","41.470954,2.084986775111358","40","Vallès Occidental","8","Barcelona","Pl. de la Vila, 1, 08172 Sant Cugat del Vallès","Pl. de la Vila, 1","08172","41.470954,2.084986775111358","935657000","936755406","bustiaciutadana@santcugat.cat","https://www.santcugat.cat","P0820400J","https://media.diba.cat/diba/municipis/img/escuts/ec08205.png","https://media.diba.cat/diba/municipis/img/banderes/bn08205.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08205.jpg","082055","Sant_Cugat_del_Vallès","94012","48.32","124","2022-01-24 15:31:56"
"555c579ecf83d3d61744afec","08149","Olost","Olost","","olost","olost","41.9851518,2.0941372","24","Osona","8","Barcelona","Plaça Major, 1, 08516 Olost","Plaça Major, 1","08516","41.9859404,2.0960531","938880211","938880552","olost@diba.cat","https://www.olost.cat","P0814800I","https://media.diba.cat/diba/municipis/img/escuts/ec08149.png","https://media.diba.cat/diba/municipis/img/banderes/bn08149.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08149.jpg","081496","Olost","1190","27.07","669","2022-01-27 20:57:01"
"555c579ecf83d3d61744b01f","08219","Vilassar de Mar","Vilassar de Mar","","vilassar_de_mar","vilassar_de_mar","41.5064041,2.3913883","21","Maresme","8","Barcelona","Pl. Ajuntament, 6, 08340 Vilassar de Mar","Pl. Ajuntament, 6","08340","41.5064041,2.3913883","937542400","937594950","ajuntament@vilassardemar.cat","https://www.vilassardemar.cat","P0821700B","https://media.diba.cat/diba/municipis/img/escuts/ec08219.png","https://media.diba.cat/diba/municipis/img/banderes/bn08219.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08219.jpg","082191","Vilassar_de_Mar","20936","3.92","10","2022-01-24 15:31:56"
"555c579ecf83d3d61744b024","08006","Arenys de Mar","Arenys de Mar","","arenys_de_mar","arenys_de_mar","41.5797031,2.5491562","21","Maresme","8","Barcelona","Riera Bisbe Pol, 8, 08350 Arenys de Mar","Riera Bisbe Pol, 8","08350","41.5797031,2.5491562","937959900","937957031","alcaldia@arenysdemar.cat","https://www.arenysdemar.cat","P0800600I","https://media.diba.cat/diba/municipis/img/escuts/ec08006.png","https://media.diba.cat/diba/municipis/img/banderes/bn08006.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08006.jpg","080060","Arenys_de_Mar","15942","6.45","10","2022-01-24 15:31:56"
"555c579ecf83d3d61744aff0","08155","Palafolls","Palafolls","","palafolls","palafolls","41.6673913,2.7499262","21","Maresme","8","Barcelona","Pl. Major, 11, 08389 Palafolls","Pl. Major, 11","08389","41.6670045,2.7492712879934844","937620043","937652211","palafolls@palafolls.cat","https://www.palafolls.cat","P0815400G","https://media.diba.cat/diba/municipis/img/escuts/ec08155.png","https://media.diba.cat/diba/municipis/img/banderes/bn08155.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08155.jpg","081555","Palafolls","9646","16.3","16","2022-01-24 15:31:56"
"555c579ecf83d3d61744b04e","08121","Mataró","Mataró","","mataro","mataro","41.539825,2.4447515","21","Maresme","8","Barcelona","Carrer de la Riera, 48, 08301 Mataró","Carrer de la Riera, 48","08301","41.539825,2.4447515","937582100","937582122","ajmataro@ajmataro.cat","https://www.mataro.cat","P0812000H","https://media.diba.cat/diba/municipis/img/escuts/ec08121.png","","https://media.diba.cat/diba/municipis/img/vistes/vista08121.jpg","081213","Mataró","129120","22.57","28","2022-01-24 15:31:56"
"555c579ecf83d3d61744aff2","08157","Pallejà","Pallejà","","palleja","palleja","41.4227873,1.9962558","11","Baix Llobregat","8","Barcelona","Carrer del Sol, 1, 08780 Pallejà","Carrer del Sol, 1","08780","41.4227873,1.9962558","936630000","936631640","palleja@palleja.cat","https://www.palleja.cat","P0815600B","https://media.diba.cat/diba/municipis/img/escuts/ec08157.png","https://media.diba.cat/diba/municipis/img/banderes/bn08157.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08157.jpg","081574","Pallejà","11636","8.41","87","2022-01-24 15:31:56"
"555c579ecf83d3d61744b020","08002","Aguilar de Segarra","Aguilar de Segarra","","aguilar_de_segarra","aguilar_de_segarra","41.7394902,1.6316676","7","Bages","8","Barcelona","Carrer del Raval, s/n, 08289 Aguilar de Segarra","Carrer del Raval, s/n","08289","41.7388547,1.625247","938366080","938366080","aguilar@diba.cat","https://www.aguilardesegarra.cat","P0800200H","https://media.diba.cat/diba/municipis/img/escuts/ec08002.png","https://media.diba.cat/diba/municipis/img/banderes/bn08002.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08002.jpg","080023","Aguilar_de_Segarra","286","52.02","641","2022-01-24 15:31:56"
"555c579ecf83d3d61744b028","08011","Avià","Avià","","avia","avia","42.0781864,1.8202603","14","Berguedà","8","Barcelona","Av. Pau Casals, 22, 08610 Avià","Av. Pau Casals, 22","08610","42.0781864,1.8202603","938230000","938231002","avia@diba.cat","https://www.avia.cat","P0801100I","https://media.diba.cat/diba/municipis/img/escuts/ec08011.png","https://media.diba.cat/diba/municipis/img/banderes/bn08011.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08011.jpg","080116","Avià","2199","27.14","693","2022-01-24 15:31:56"
"555c579ecf83d3d61744b063","08071","Copons","Copons","","copons","copons","41.6363657,1.5179333","6","Anoia","8","Barcelona","Carrer d\'Angel Guimerà, 8, 08289 Copons","Carrer d\'Angel Guimerà, 8","08289","41.6363657,1.5179333","938090000","938090013","copons@diba.cat","https://www.copons.cat","P0807000E","https://media.diba.cat/diba/municipis/img/escuts/ec08071.png","https://media.diba.cat/diba/municipis/img/banderes/bn08071.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08071.jpg","080713","Copons","322","21.53","432","2022-01-24 15:31:56"
"555c579ecf83d3d61744b019","08213","Sant Fruitós de Bages","Sant Fruitós de Bages","","sant_fruitos_de_bages","sant_fruitos_de_bages","41.7507327,1.8734178169728928","7","Bages","8","Barcelona","Ctra. de Vic, 35-37, 08272 Sant Fruitós de Bages","Ctra. de Vic, 35-37","08272","41.7507327,1.8734178169728928","938789700","938760486","ajuntament@santfruitos.cat","https://www.santfruitos.cat","P0821200C","https://media.diba.cat/diba/municipis/img/escuts/ec08213.png","https://media.diba.cat/diba/municipis/img/banderes/bn08213.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08213.jpg","082135","Sant_Fruitós_de_Bages","8936","22.14","246","2022-01-24 15:31:56"
"555c579ecf83d3d61744b026","08001","Abrera","Abrera","","abrera","abrera","41.5204464,1.9024126","11","Baix Llobregat","8","Barcelona","Plaça de la Constitució, 1, 08630 Abrera","Plaça de la Constitució, 1","08630","41.5204464,1.9024126","937700325","937702612","informacio@abrera.cat","https://www.ajuntamentabrera.cat","P0800100J","https://media.diba.cat/diba/municipis/img/escuts/ec08001.png","https://media.diba.cat/diba/municipis/img/banderes/bn08001.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08001.jpg","080018","Abrera","12620","19.9","105","2022-01-24 15:31:56"
"555c579ecf83d3d61744b027","08010","Artés","Artés","","artes","artes","41.7981078,1.9547744","7","Bages","8","Barcelona","Barquera, 41, 08271 Artés","Barquera, 41","08271","41.7981078,1.9547744","938305001","938202049","artes@artes.cat","https://www.artes.cat","P0801000A","https://media.diba.cat/diba/municipis/img/escuts/ec08010.png","https://media.diba.cat/diba/municipis/img/banderes/bn08010.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08010.jpg","080109","Artés","5782","17.92","223","2022-01-24 15:31:56"
"555c579ecf83d3d61744b03e","08038","Callús","Callús","","callus","callus","41.781231649999995,1.7841408089486337","7","Bages","8","Barcelona","Pl. Major, 1, 08262 Callús","Pl. Major, 1","08262","41.781231649999995,1.7841408089486337","936930000","938360301","ajuntament@callus.cat","https://www.callus.cat","P0803700D","https://media.diba.cat/diba/municipis/img/escuts/ec08038.png","https://media.diba.cat/diba/municipis/img/banderes/bn08038.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08038.jpg","080386","Callús","2098","11.85","260","2022-01-24 15:31:56"
"555c579ecf83d3d61744b06a","08079","L\'Estany","Estany","L\'","lestany","estany","41.8694083,2.108911","42","Moianès","8","Barcelona","Doctor Vilardell, 1, 08148 Estany","Doctor Vilardell, 1","08148","41.8694083,2.108911","938303000","938303251","estany@diba.cat","https://www.estany.cat","P0807800H","https://media.diba.cat/diba/municipis/img/escuts/ec08079.png","https://media.diba.cat/diba/municipis/img/banderes/bn08079.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08079.jpg","080790","L\'Estany","408","11.24","870","2021-04-18 09:22:02"
"555c579ecf83d3d61744b001","08178","Rajadell","Rajadell","","rajadell","rajadell","41.7291916,1.7056275","7","Bages","8","Barcelona","C/ Major, 3, 08256 Rajadell","C/ Major, 3","08256","41.7276452,1.7061352","938368026","938368026","rajadell@diba.cat","https://www.rajadell.org","P0817700H","https://media.diba.cat/diba/municipis/img/escuts/ec08178.png","https://media.diba.cat/diba/municipis/img/banderes/bn08178.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08178.jpg","081786","Rajadell","549","45.32","405","2022-01-24 15:31:56"
"555c579ecf83d3d61744aff9","08166","La Pobla de Lillet","Pobla de Lillet","La","la_pobla_de_lillet","pobla_de_lillet","42.2437379,1.9749329","14","Berguedà","8","Barcelona","Plaça de l\'Ajuntament, s/n, 08696 Pobla de Lillet","Plaça de l\'Ajuntament, s/n","08696","42.2437379,1.9749329","938236011","938236403","lillet@diba.cat","https://www.poblalillet.cat","P0816500C","https://media.diba.cat/diba/municipis/img/escuts/ec08166.png","https://media.diba.cat/diba/municipis/img/banderes/bn08166.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08166.jpg","081666","La_Pobla_de_Lillet","1063","51.32","843","2022-01-24 15:31:56"
"555c579ecf83d3d61744aff4","08161","Piera","Piera","","piera","piera","41.5216923,1.7526335","6","Anoia","8","Barcelona","Carrer de la Plaça, 16-18, 08784 Piera","Carrer de la Plaça, 16-18","08784","41.5169415,1.7413604","937788200","937760036","piera@ajpiera.cat","https://www.viladepiera.cat","P0816000D","https://media.diba.cat/diba/municipis/img/escuts/ec08161.png","https://media.diba.cat/diba/municipis/img/banderes/bn08161.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08161.jpg","081614","Piera","16411","57.3","324","2022-01-24 15:31:56"
"555c579ecf83d3d61744b032","08023","Bigues i Riells del Fai","Bigues i Riells del Fai","","bigues_i_riells_del_fai","bigues_i_riells_del_fai","41.68296785,2.2083885790461197","41","Vallès Oriental","8","Barcelona","Avinguda Prat de la Riba, 167, 08415 Bigues i Riells del Fai","Avinguda Prat de la Riba, 167","08415","41.68296785,2.2083885790461197","938656225","938656375","ajuntament@biguesiriells.cat","https://www.biguesiriells.cat","P0802300D","https://media.diba.cat/diba/municipis/img/escuts/ec08023.png","https://media.diba.cat/diba/municipis/img/banderes/bn08023.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08023.jpg","080235","Bigues_i_Riells_del_Fai","9542","28.67","280","2022-01-24 15:31:56"
"555c579ecf83d3d61744b002","08179","Rellinars","Rellinars","","rellinars","rellinars","41.64298265,1.922430009234875","40","Vallès Occidental","8","Barcelona","Pl. Ajuntament, s/n, 08299 Rellinars","Pl. Ajuntament, s/n","08299","41.64298265,1.922430009234875","938345000","938345101","rellinars@diba.cat","https://www.rellinars.cat","P0817800F","https://media.diba.cat/diba/municipis/img/escuts/ec08179.png","https://media.diba.cat/diba/municipis/img/banderes/bn08179.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08179.jpg","081799","Rellinars","868","18.04","322","2022-01-24 15:31:56"
"555c579ecf83d3d61744b008","08189","Sant Pere Sallavinera","Sant Pere Sallavinera","","sant_pere_sallavinera","sant_pere_sallavinera","41.7365708,1.5745225","6","Anoia","8","Barcelona","Carrer del Raval, s/n, 08281 Sant Pere Sallavinera","Carrer del Raval, s/n","08281","41.7365708,1.5745225","938698830","938698830","st.peres@diba.cat","https://www.sallavinera.cat","P0818800E","https://media.diba.cat/diba/municipis/img/escuts/ec08189.png","https://media.diba.cat/diba/municipis/img/banderes/bn08189.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08189.jpg","081897","Sant_Pere_Sallavinera","159","21.95","587","2022-01-24 15:31:56"
